"Time","Observation"
0,859.436692696235
0,859.436692696235
0.0125,859.173503643116
0.01875,858.844555108161
0.0461538461538462,855.850913603773
0.05,855.22889095792
0.025,858.384097678826
0.05,855.22889095792
0.05,855.22889095792
0.05,855.22889095792
0.0625,852.86502266678
0.06875,851.487103088773
0.0961538461538462,843.909561439225
0.1,842.64668853457
0.075,849.97880121185
0.1,842.64668853457
0.1,842.64668853457
0.1,842.64668853457
0.1125,838.205288002016
0.11875,835.791889968472
0.146153846153846,823.704647456145
0.15,821.813290343263
0.125,833.250512934855
0.15,821.813290343263
0.15,821.813290343263
0.15,821.813290343263
0.1625,815.337847760114
0.16875,811.912603262843
0.196153846153846,795.434018157722
0.2,792.932697004101
0.175,808.363036234616
0.2,792.932697004101
0.2,792.932697004101
0.2,792.932697004101
0.2125,784.486619899474
0.21875,780.083068930128
0.246153846153846,759.37449952571
0.25,756.287707266287
0.225,775.560069265079
0.25,756.287707266287
0.25,756.287707266287
0.25,756.287707266287
0.2625,745.953699621113
0.26875,740.614961747617
0.296153846153846,715.879186340611
0.3,712.23714884297
0.275,735.162818655212
0.3,712.23714884297
0.3,712.23714884297
0.3,712.23714884297
0.3125,700.116401252678
0.31875,693.894753392448
0.346153846153846,665.373984677846
0.35,661.212364770544
0.325,687.566854253926
0.35,661.212364770544
0.35,661.212364770544
0.35,661.212364770544
0.3625,647.423563586818
0.36875,640.379928111226
0.396153846153846,608.353441435765
0.4,603.71298969794
0.375,633.238235710399
0.4,603.71298969794
0.4,603.71298969794
0.4,603.71298969794
0.4125,588.391154852053
0.41875,580.594503034609
0.446153846153846,545.375901732776
0.45,540.302057464506
0.425,572.708948818328
0.45,540.302057464506
0.45,540.302057464506
0.45,540.302057464506
0.4625,523.597220352246
0.46875,515.123897001938
0.496153846153846,477.058041592345
0.5,471.600487873056
0.475,506.571696311417
0.5,471.600487873056
0.5,471.600487873056
0.5,471.600487873056
0.5125,453.67622224741
0.51875,444.609198140388
0.546153846153846,404.068829451823
0.55,398.281006643608
0.525,435.474094118636
0.55,398.281006643608
0.55,398.281006643608
0.55,398.281006643608
0.5625,379.312826900687
0.56875,369.740886330485
0.596153846153846,327.122975623982
0.6,321.061558083616
0.575,360.112329909512
0.6,321.061558083616
0.6,321.061558083616
0.6,321.061558083616
0.6125,301.235200625818
0.61875,291.252072027614
0.646153846153846,246.973933854154
0.65,240.698274977831
0.625,281.224346024967
0.65,240.698274977831
0.65,240.698274977831
0.65,240.698274977831
0.6625,220.207879483121
0.66875,209.911317644967
0.696153846153846,164.406523501691
0.7,157.978074536614
0.675,199.58261354645
0.7,157.978074536614
0.7,157.978074536614
0.7,157.978074536614
0.7125,137.024282942935
0.71875,126.515111790943
0.746153846153846,80.2292445893681
0.75,73.7109529031788
0.725,115.986568259659
0.75,73.7109529031788
0.75,73.7109529031788
0.75,73.7109529031788
0.7625,52.4989447227432
0.76875,41.8800700532734
0.796153846153846,-4.73363902825915
0.8,-11.2779463280591
0.775,31.2547825799071
0.8,-11.2779463280591
0.8,-11.2779463280591
0.8,-11.2779463280591
0.8125,-32.5404631264078
0.81875,-43.1650613002308
0.846153846153846,-89.6501708559271
0.85,-96.1564119169654
0.825,-53.7830499083836
0.85,-96.1564119169654
0.85,-96.1564119169654
0.85,-96.1564119169654
0.8625,-117.261234784033
0.86875,-127.787520404534
0.896153846153846,-173.688848275065
0.9,-180.093313989553
0.875,-138.294238810662
0.9,-180.093313989553
0.9,-180.093313989553
0.9,-180.093313989553
0.9125,-200.833784515008
0.91875,-211.158684200963
0.946153846153846,-256.02676461684
0.95,-262.266742461108
0.925,-221.45125062599
0.95,-262.266742461108
0.95,-262.266742461108
0.95,-262.266742461108
0.9625,-282.439769972485
0.96875,-292.462182313597
0.996153846153846,-335.857667063665
1,-341.87205517915
0.975,-302.439811954494
1,-341.87205517915
1,-341.87205517915
1,-341.87205517915
1.0125,-361.280105405569
1.01875,-370.901890947405
1.04615384615385,-412.399851476207
1.05,-418.129756978811
1.025,-380.466882861905
1.05,-418.129756978811
1.05,-418.129756978811
1.05,-418.129756978811
1.0625,-436.582786306416
1.06875,-445.70972853187
1.09615384615385,-484.903816839762
1.1,-490.293132498924
1.075,-454.768422326027
1.1,-490.293132498924
1.1,-490.293132498924
1.1,-490.293132498924
1.1125,-507.610448877815
1.11875,-516.153176775181
1.14615384615385,-552.659604377647
1.15,-557.655558018309
1.125,-524.616869725881
1.15,-557.655558018309
1.15,-557.655558018309
1.15,-557.655558018309
1.1625,-573.667590298961
1.16875,-581.542453482814
1.19615384615385,-615.003749467032
1.2,-619.557420714739
1.175,-589.32826911477
1.2,-619.557420714739
1.2,-619.557420714739
1.2,-619.557420714739
1.2125,-634.107379088578
1.21875,-641.237266904286
1.24615384615385,-671.325778284049
1.25,-675.392577593219
1.225,-648.268966516433
1.25,-675.392577593219
1.25,-675.392577593219
1.25,-675.392577593219
1.2625,-688.337988878316
1.26875,-694.653085469518
1.29615384615385,-721.074185563041
1.3,-724.614290837764
1.275,-700.86181466431
1.3,-724.614290837764
1.3,-724.614290837764
1.3,-724.614290837764
1.3125,-735.828393576127
1.31875,-741.266861521544
1.34615384615385,-763.761834935716
1.35,-766.74058146769
1.325,-746.591824427173
1.35,-766.74058146769
1.35,-766.74058146769
1.35,-766.74058146769
1.3625,-776.113567173372
1.36875,-780.622152998795
1.39615384615385,-798.970728970128
1.4,-801.358948875453
1.375,-785.011207582319
1.4,-801.358948875453
1.4,-801.358948875453
1.4,-801.358948875453
1.4125,-808.799037279167
1.41875,-812.333592915436
1.44615384615385,-826.356102201219
1.45,-828.130410032301
1.425,-815.743761557532
1.45,-828.130410032301
1.45,-828.130410032301
1.45,-828.130410032301
1.4625,-833.564747793749
1.46875,-836.090662874617
1.49615384615385,-845.649797074009
1.5,-846.792818809843
1.475,-838.488553206394
1.5,-846.792818809843
1.5,-846.792818809843
1.5,-846.792818809843
1.5125,-850.168192897575
1.51875,-851.660733664387
1.54615384615385,-856.662889742186
1.55,-857.163432914755
1.525,-853.022865545442
1.55,-857.163432914755
1.55,-857.163432914755
1.55,-857.163432914755
1.5625,-858.446791668133
1.56875,-858.891343162774
1.59615384615385,-859.287540010263
1.6,-859.140703301182
1.575,-859.204378598705
1.6,-859.140703301182
1.6,-859.140703301182
1.6,-859.140703301182
1.6125,-858.319480072215
1.61875,-857.71168924677
1.64615384615385,-853.498047304703
1.65,-852.705268538923
1.625,-856.972562994816
1.65,-852.705268538923
1.65,-852.705268538923
1.65,-852.705268538923
1.6625,-849.787504744879
1.66875,-848.133323086672
1.69615384615385,-839.351102333916
