"Time","Observation"
1.54615384615385,-19.9354506742004
1.55,-19.9470988427467
1.525,-19.8507434647531
1.55,-19.9470988427467
1.55,-19.9470988427467
1.55,-19.9470988427467
1.5625,-19.9769639570543
1.56875,-19.9873091400892
1.59615384615385,-19.9965290593888
1.6,-19.9931120140071
1.575,-19.9945938054658
1.6,-19.9931120140071
1.6,-19.9931120140071
1.6,-19.9931120140071
1.6125,-19.974001281688
1.61875,-19.9598573469314
1.64615384615385,-19.8618014464125
1.65,-19.8433526468088
1.625,-19.9426570980187
1.65,-19.8433526468088
1.65,-19.8433526468088
1.65,-19.8433526468088
1.6625,-19.7754532001401
1.66875,-19.736958644991
1.69615384615385,-19.5325870879609
1.7,-19.4992871847677
1.675,-19.695441906614
1.7,-19.4992871847677
1.7,-19.4992871847677
1.7,-19.4992871847677
1.7125,-19.3832638950822
1.71875,-19.320795658197
1.74615384615385,-19.0121096507952
1.75,-18.9642847166404
1.725,-19.2553689622281
1.75,-18.9642847166404
1.75,-18.9642847166404
1.75,-18.9642847166404
1.7625,-18.8012736839074
1.76875,-18.7154434542167
1.79615384615385,-18.3054656496055
1.8,-18.2435839862102
1.775,-18.6267474588157
1.8,-18.2435839862102
1.8,-18.2435839862102
1.8,-18.2435839862102
1.8125,-18.0351814143449
1.81875,-17.926829641396
1.84615384615385,-17.4195745419433
1.85,-17.3442420945108
1.825,-17.815732857686
1.85,-17.3442420945108
1.85,-17.3442420945108
1.85,-17.3442420945108
1.8625,-17.092488661347
1.86875,-16.9626763256227
1.89615384615385,-16.3631109728975
1.9,-16.2750653966989
1.875,-16.83026661323
1.9,-16.2750653966989
1.9,-16.2750653966989
1.9,-16.2750653966989
1.9125,-15.982426271673
1.91875,-15.8324244954714
1.94615384615385,-15.1464198329762
1.95,-15.0465232702303
1.925,-15.6799984102044
1.95,-15.0465232702303
1.95,-15.0465232702303
1.95,-15.0465232702303
1.9625,-14.715863975444
1.96875,-14.5471415760498
1.99615384615385,-13.7814149609462
2,-13.6706455987235
1.975,-14.3761916740258
2,-13.6706455987235
2,-13.6706455987235
2,-13.6706455987235
2.0125,-13.3052039497536
2.01875,-13.1194130567802
2.04615384615385,-12.2814624835326
2.05,-12.1609049753484
2.025,-12.9316132793169
2.05,-12.1609049753484
2.05,-12.1609049753484
2.05,-12.1609049753484
2.0625,-11.7642593765586
2.06875,-11.5632192542964
2.09615384615385,-10.6612499343151
2.1,-10.5320847792027
2.075,-11.3604085366795
2.1,-10.5320847792027
2.1,-10.5320847792027
2.1,-10.5320847792027
2.1125,-10.1081191840112
2.11875,-9.89379841719267
2.14615384615385,-8.93664243341019
2.15,-8.80013441647562
2.125,-9.67796268182328
2.15,-8.80013441647562
2.15,-8.80013441647562
2.15,-8.80013441647562
2.1625,-8.35300029568534
2.16875,-8.12749751310509
2.19615384615385,-7.12452733622607
2.2,-6.98201314387292
2.175,-7.90075022334869
2.2,-6.98201314387292
2.2,-6.98201314387292
2.2,-6.98201314387292
2.2125,-6.51608883447307
2.21875,-6.28161215921588
2.24615384615385,-5.24264887249076
2.25,-5.09552400358804
2.225,-6.0461736243706
2.25,-5.09552400358804
2.25,-5.09552400358804
2.25,-5.09552400358804
2.2625,-4.6153718360811
2.26875,-4.3742172635824
2.29615384615385,-3.30943439476743
2.3,-3.15913949592558
2.275,-4.13239289761211
2.3,-3.15913949592558
2.3,-3.15913949592558
2.3,-3.15913949592558
2.3125,-2.66946111999039
2.31875,-2.4239900356506
2.34615384615385,-1.34381393783125
2.35,-1.19182069659163
2.325,-2.17814778257291
2.35,-1.19182069659163
2.35,-1.19182069659163
2.35,-1.19182069659163
2.3625,-0.697411042533037
2.36875,-0.450027099033466
2.39615384615385,0.634965144217498
2.4,0.787168410146009
2.375,-0.202574246013642
2.4,0.787168410146009
2.4,0.787168410146009
2.4,0.787168410146009
2.4125,1.2814680833511
2.41875,1.52834250261368
2.44615384615385,2.60752664803084
2.45,2.75844956437776
2.425,1.77498289741685
2.45,2.75844956437776
2.45,2.75844956437776
2.45,2.75844956437776
2.4625,3.24779907468489
2.46875,3.49174657557468
2.49615384615385,4.55455525278241
2.5,4.70271998245945
2.475,3.73515940959272
2.5,4.70271998245945
2.5,4.70271998245945
2.5,4.70271998245945
2.5125,5.18232761981575
2.51875,5.42095946857949
2.54615384615385,6.45698565577517
2.55,6.60094136985591
2.525,5.65876124351681
2.55,6.60094136985591
2.55,6.60094136985591
2.55,6.60094136985591
2.5625,7.06611081662138
2.56875,7.29709033036765
2.59615384615384,8.29618925987151
2.6,8.43452634410724
2.575,7.5269524914151
2.6,8.43452634410724
2.6,8.43452634410724
2.6,8.43452634410724
2.6125,8.88070266139377
2.61875,9.10176808889016
2.64615384615384,10.0541565847032
2.65,10.1855204424646
2.625,9.32143982593213
2.65,10.1855204424646
2.65,10.1855204424646
2.65,10.1855204424646
2.6625,10.6083346720943
2.66875,10.8173213408338
2.69615384615384,11.7136736154902
2.7,11.8367779319765
2.675,11.0246516283792
2.7,11.8367779319765
2.7,11.8367779319765
2.7,11.8367779319765
2.7125,12.232089877317
2.71875,12.4269513899896
2.74615384615384,13.2584903626607
2.75,13.3721297004935
2.725,12.6199100500119
2.75,13.3721297004935
2.75,13.3721297004935
2.75,13.3721297004935
2.7625,13.7360684672604
2.76875,13.9148967400741
2.79615384615384,14.6734799817377
2.8,14.7765415846027
2.775,14.0915943215133
2.8,14.7765415846027
2.8,14.7765415846027
2.8,14.7765415846027
2.8125,15.1055434846537
2.81875,15.2665874312899
2.84615384615384,15.9447868953893
2.85,16.0362615841453
2.825,15.4252937115555
2.85,16.0362615841453
2.85,16.0362615841453
2.85,16.0362615841453
2.8625,16.3271050311117
2.86875,16.4687877093607
2.89615384615384,17.0599624672314
2.9,17.138954521792
2.875,16.6079486366706
2.9,17.138954521792
2.9,17.138954521792
2.9,17.138954521792
2.9125,17.3887915768502
2.91875,17.5097256300286
2.94615384615384,18.0080868988667
2.95,18.0738228290904
2.925,17.6279785406827
2.95,18.0738228290904
2.95,18.0738228290904
2.95,18.0738228290904
2.9625,18.2802070879772
2.96875,18.3792083299232
2.99615384615384,18.7798761565428
3,18.8317122762482
2.975,18.4753952915054
3,18.8317122762482
3,18.8317122762482
3,18.8317122762482
3.0125,18.9926228244489
3.01875,19.0687218350727
3.04615384615384,19.3677728804037
3.05,19.4052016103439
3.025,19.1419009849243
3.05,19.4052016103439
3.05,19.4052016103439
3.05,19.4052016103439
3.0625,19.5190628118863
3.06875,19.5715144297305
3.09615384615384,19.7660203861522
3.1,19.7886752242306
3.075,19.620969197669
3.1,19.7886752242306
3.1,19.7886752242306
3.1,19.7886752242306
3.1125,19.8543721503112
3.11875,19.8826627691716
3.14615384615384,19.9707190344986
3.15,19.9783781445569
3.125,19.9079088941447
3.15,19.9783781445569
3.15,19.9783781445569
3.15,19.9783781445569
3.1625,19.9952674909228
3.16875,19.9991200890798
3.19615384615384,19.9798644164255
3.2,19.9724528004636
3.175,19.9999103610501
3.2,19.9724528004636
3.2,19.9724528004636
3.2,19.9724528004636
3.2125,19.9403691866472
3.21875,19.9197460394626
3.24615384615384,19.7933669803596
3.25,19.7709572129157
3.225,19.8960727200875
3.25,19.7709572129157
3.25,19.7709572129157
3.25,19.7709572129157
3.2625,19.6902148016405
3.26875,19.6453178509566
3.29615384615384,19.4130529090608
3.3,19.3758644265616
3.275,19.5974127493623
3.3,19.3758644265616
3.3,19.3758644265616
3.3,19.3758644265616
3.3125,19.2472538474606
3.31875,19.1785227241862
3.34615384615384,18.8426462376416
3.35,18.7910431896809
3.325,19.1068549270931
3.35,18.7910431896809
3.35,18.7910431896809
3.35,18.7910431896809
3.3625,18.6158237974523
3.36875,18.5239315166971
3.39615384615384,18.0877323878182
3.4,18.0222200714046
3.375,18.4292027951228
3.4,18.0222200714046
3.4,18.0222200714046
3.4,18.0222200714046
3.4125,17.802107614211
3.41875,17.6879539851219
3.44615384615384,17.1557034754651
3.45,17.0769233871537
3.425,17.57109192264
3.45,17.0769233871537
3.45,17.0769233871537
3.45,17.0769233871537
3.4625,16.8140732060176
3.46875,16.6787760208487
3.49615384615384,16.0556859270215
3.5,15.9644094813804
3.475,16.5409249306907
3.5,15.9644094813804
3.5,15.9644094813804
3.5,15.9644094813804
3.5125,15.6613954050863
3.51875,15.5062794937774
3.54615384615384,14.7984511135304
3.55,14.6955720894497
3.525,15.3487892137192
3.55,14.6955720894497
3.55,14.6955720894497
3.55,14.6955720894497
3.5625,14.3553612316148
3.56875,14.1819454890579
3.59615384615384,13.3963098773812
3.6,13.2828356661907
3.575,14.0063581638084
3.6,13.2828356661907
3.6,13.2828356661907
3.6,13.2828356661907
3.6125,12.9087593712901
3.61875,12.7187418843115
3.64615384615384,11.8629919845496
3.65,11.7400337256435
3.625,12.5267768648333
3.65,11.7400337256435
3.65,11.7400337256435
3.65,11.7400337256435
3.6625,11.3357549484879
3.66874999999999,11.1309963681834
3.69615384615384,10.2135116827391
3.69999999999999,10.0822733833003
3.67499999999999,10.9245333758091
3.69999999999999,10.0822733833003
3.69999999999999,10.0822733833003
3.69999999999999,10.0822733833003
3.7125,9.65175082138472
3.71874999999999,9.43425614362532
3.74615384615384,8.4640206818785
3.74999999999999,8.3257874272407
3.72499999999999,9.21531686382776
3.74999999999999,8.3257874272407
3.74999999999999,8.3257874272407
3.74999999999999,8.3257874272407
3.76249999999999,7.87323675718167
3.76874999999999,7.64513568969559
3.79615384615384,6.63164999658972
3.79999999999999,6.48777536668284
3.77499999999999,7.41586397574505
3.79999999999999,6.48777536668284
3.79999999999999,6.48777536668284
3.79999999999999,6.48777536668284
3.81249999999999,6.01762796431608
3.81874999999999,5.78115407259202
3.84615384615384,4.73434219930492
3.84999999999999,4.58623501440154
3.82499999999999,5.54379495294656
3.84999999999999,4.58623501440154
3.84999999999999,4.58623501440154
3.84999999999999,4.58623501440154
3.86249999999999,4.10309456275278
3.86874999999999,3.86056339896843
3.89615384615384,2.79067572661027
3.89999999999999,2.6397862521584
3.87499999999999,3.61744109395685
3.89999999999999,2.6397862521584
3.89999999999999,2.6397862521584
3.89999999999999,2.6397862521584
3.91249999999999,2.14838366218264
3.91874999999999,1.9021700913193
3.94615384615384,0.819682959208188
3.94999999999999,0.667488704833107
3.92499999999999,1.65566525437741
3.94999999999999,0.667488704833107
3.94999999999999,0.667488704833107
3.94999999999999,0.667488704833107
3.96249999999999,0.172635790337903
3.96874999999999,-0.0748492644956744
3.99615384615384,-1.15933614314082
3.99999999999999,-1.31134489140973
3.97499999999999,-0.322322858181876
3.99999999999999,-1.31134489140973
3.99999999999999,-1.31134489140973
3.99999999999999,-1.31134489140973
4.01249999999999,-1.80480253104165
4.01874999999999,-2.05113569636653
4.04615384615384,-3.12700302681019
4.04999999999999,-3.27733779941922
4.02499999999999,-2.29715478554568
4.04999999999999,-3.27733779941922
4.04999999999999,-3.27733779941922
4.04999999999999,-3.27733779941922
4.06249999999999,-3.76456822733556
4.06874999999999,-4.00733740897409
4.09615384615384,-5.06405029909048
4.09999999999999,-5.21123901805444
4.07499999999999,-4.249492974902
4.09999999999999,-5.21123901805444
4.09999999999999,-5.21123901805444
4.09999999999999,-5.21123901805444
4.11249999999999,-5.6874712742555
4.11874999999999,-5.92429927655577
4.14615384615384,-6.951510394485
4.14999999999999,-7.09411178797365
4.12499999999999,-6.16022013210494
4.14999999999999,-7.09411178797365
4.14999999999999,-7.09411178797365
4.14999999999999,-7.09411178797365
4.16249999999999,-7.55468260654931
4.16874999999999,-7.78325040988312
4.19615384615384,-8.77090130509745
4.19999999999999,-8.9075190203683
4.17499999999999,-8.01062641820587
4.19999999999999,-8.9075190203683
4.19999999999999,-8.9075190203683
4.19999999999999,-8.9075190203683
4.21249999999999,-9.34791849219443
4.21874999999999,-9.56598796079594
4.24615384615384,-10.5044075564399
4.24999999999999,-10.6337038329233
4.22499999999999,-9.78259265618223
4.24999999999999,-10.6337038329233
4.24999999999999,-10.6337038329233
4.24999999999999,-10.6337038329233
4.26249999999999,-11.0496195666885
4.26874999999999,-11.2550553644781
4.29615384615384,-12.1350546565462
4.29999999999999,-12.2557634251959
4.27499999999999,-11.4587677539066
4.29999999999999,-12.2557634251959
4.29999999999999,-12.2557634251959
4.29999999999999,-12.2557634251959
4.31249999999999,-12.6431227743344
4.31874999999999,-12.8339132741279
4.34615384615384,-13.6468753101852
4.34999999999999,-13.7578145908253
4.32499999999999,-13.0227386060278
4.34999999999999,-13.7578145908253
4.34999999999999,-13.7578145908253
4.34999999999999,-13.7578145908253
4.36249999999999,-14.1128245328691
4.36874999999999,-14.2871015142297
4.39615384615384,-15.0250657706039
4.39999999999999,-15.1251492458784
4.37499999999999,-14.4591908110869
4.39999999999999,-15.1251492458784
4.39999999999999,-15.1251492458784
4.39999999999999,-15.1251492458784
4.41249999999999,-15.4443335237302
4.41874999999999,-15.6003904665818
4.44615384615384,-16.2561307978055
4.44999999999999,-16.3443784503964
4.42499999999999,-15.7540586301253
4.44999999999999,-16.3443784503964
4.44999999999999,-16.3443784503964
4.44999999999999,-16.3443784503964
4.46249999999999,-16.6246116118371
4.46874999999999,-16.7609204067076
4.49615384615384,-17.3280158039292
4.49999999999999,-17.4035635128857
4.47499999999999,-16.8946627183906
4.49999999999999,-17.4035635128857
4.49999999999999,-17.4035635128857
4.49999999999999,-17.4035635128857
4.51249999999999,-17.6421015150001
4.51874999999999,-17.7573274262683
4.54615384615384,-18.230224891766
4.54999999999999,-18.2923328939764
4.52499999999999,-17.8698342814708
4.54999999999999,-18.2923328939764
4.54999999999999,-18.2923328939764
4.54999999999999,-18.2923328939764
4.56249999999999,-18.4868399728195
4.56874999999999,-18.5798547084449
4.59615384615384,-18.9539236305768
4.59999999999999,-19.0019837645282
4.57499999999999,-18.6700244401219
4.59999999999999,-19.0019837645282
4.59999999999999,-19.0019837645282
4.59999999999999,-19.0019837645282
4.61249999999999,-19.1505553069238
4.61874999999999,-19.2204480666822
4.64615384615384,-19.492025562832
4.64999999999999,-19.5255672237272
4.62499999999999,-19.2873977328859
4.64999999999999,-19.5255672237272
4.64999999999999,-19.5255672237272
4.64999999999999,-19.5255672237272
4.66249999999999,-19.626748417239
4.66874999999999,-19.6728348112772
4.69615384615384,-19.8392615947978
4.69999999999999,-19.8579563427175
4.67499999999999,-19.7159088409242
4.69999999999999,-19.8579563427175
4.69999999999999,-19.8579563427175
4.69999999999999,-19.8579563427175
4.71249999999999,-19.9107564211716
4.71874999999999,-19.9325851715522
4.74615384615384,-19.9922315914991
4.74999999999999,-19.9958963674852
4.72499999999999,-19.9513617837753
4.74999999999999,-19.9958963674852
4.74999999999999,-19.9958963674852
4.74999999999999,-19.9958963674852
4.76249999999999,-19.9997983125511
4.76874999999999,-19.9971556721662
4.79615384615384,-19.9494376708382
4.79999999999999,-19.9380365894068
4.77499999999999,-19.991451006392
4.79999999999999,-19.9380365894068
4.79999999999999,-19.9380365894068
4.79999999999999,-19.9380365894068
4.81249999999999,-19.8930021932414
4.81874999999999,-19.8659140388237
4.84615384615384,-19.7112988708555
4.84999999999999,-19.6849435713878
4.82499999999999,-19.8357839551353
4.84999999999999,-19.6849435713878
4.84999999999999,-19.6849435713878
4.84999999999999,-19.6849435713878
4.86249999999999,-19.5914138107659
4.86874999999999,-19.5401453895039
4.89615384615384,-19.2801470465091
4.89999999999999,-19.2390956000785
4.87499999999999,-19.4858849216592
4.89999999999999,-19.2390956000785
4.89999999999999,-19.2390956000785
4.89999999999999,-19.2390956000785
4.91249999999999,-19.0979863183488
4.91874999999999,-19.0230396505867
4.94615384615384,-18.6602040361527
4.94999999999999,-18.6048584184932
4.92499999999999,-18.9451801170477
4.94999999999999,-18.6048584184932
4.94999999999999,-18.6048584184932
4.94999999999999,-18.6048584184932
4.96249999999999,-18.417551357641
4.96874999999999,-18.3196603210955
4.99615384615384,-17.857540321298
4.99999999999999,-17.7884424766578
4.97499999999999,-18.2189641223587
4.99999999999999,-17.7884424766578
4.99999999999999,-17.7884424766578
4.99999999999999,-17.7884424766578
5.01249999999999,-17.5567717472881
5.01874999999999,-17.4368948909187
5.04615384615384,-16.8800155844632
5.04999999999999,-16.7978421188874
5.02499999999999,-17.3143480440897
5.04999999999999,-16.7978421188874
5.04999999999999,-16.7978421188874
5.04999999999999,-16.7978421188874
5.06249999999999,-16.5240762406155
5.06874999999999,-16.3833873985136
5.09615384615384,-15.7372017471683
5.09999999999999,-15.6427573031727
5.07499999999999,-16.2401898822283
5.09999999999999,-15.6427573031727
5.09999999999999,-15.6427573031727
5.09999999999999,-15.6427573031727
5.11249999999999,-15.3295769912818
5.11874999999999,-15.169453788488
5.14615384615384,-14.440289241686
5.14999999999999,-14.3344986191982
5.12499999999999,-15.0070077927229
5.14999999999999,-14.3344986191982
5.14999999999999,-14.3344986191982
5.14999999999999,-14.3344986191982
5.16249999999999,-13.984970535077
5.16874999999999,-13.8069808978779
5.19615384615384,-13.001977434337
5.19999999999999,-12.8858765350563
5.17499999999999,-13.6268770937066
5.19999999999999,-12.8858765350563
5.19999999999999,-12.8858765350563
5.19999999999999,-12.8858765350563
5.21249999999999,-12.5034232574532
5.21874999999999,-12.3093100602481
5.24615384615384,-11.4363502733042
5.24999999999999,-11.3110759571529
5.22499999999999,-12.1133120239916
5.24999999999999,-11.3110759571529
5.24999999999999,-11.3110759571529
5.24999999999999,-11.3110759571529
5.26249999999999,-10.8994424682869
5.26874999999999,-10.6911064673633
5.29615384615384,-9.75873837862217
5.29999999999999,-9.62551733161386
5.27499999999999,-10.4811334116516
5.29999999999999,-9.62551733161386
5.29999999999999,-9.62551733161386
5.29999999999999,-9.62551733161386
5.31249999999999,-9.18873434631183
5.31874999999999,-8.96821556764094
5.34615384615384,-7.9855689247568
5.34999999999999,-7.84570564728792
5.32499999999999,-8.74632354848448
5.34999999999999,-7.84570564728792
5.34999999999999,-7.84570564728792
5.34999999999999,-7.84570564728792
5.36249999999999,-7.38805014422781
5.36874999999999,-7.15750790753164
5.39615384615384,-6.13420478572477
5.39999999999999,-5.98906881890772
5.37499999999999,-6.9258696914224
5.39999999999999,-5.98906881890772
5.39999999999999,-5.98906881890772
5.39999999999999,-5.98906881890772
5.41249999999999,-5.51502216044624
5.41874999999999,-5.27671393514072
5.44615384615383,-4.22277451784364
5.44999999999999,-4.07378703296113
5.42499999999999,-5.03759772332421
5.44999999999999,-4.07378703296113
5.44999999999999,-4.07378703296113
5.44999999999999,-4.07378703296113
5.46249999999999,-3.58799108363688
5.46874999999999,-3.3442503836928
5.49615384615383,-2.26999484492156
5.49999999999999,-2.1186147273183
5.47499999999999,-3.09999760194308
5.49999999999999,-2.1186147273183
5.49999999999999,-2.1186147273183
5.49999999999999,-2.1186147273183
5.51249999999999,-1.62582640071767
5.51874999999999,-1.37903993489351
5.54615384615383,-0.29498738411097
5.54999999999999,-0.142696947789674
5.52499999999999,-1.13204230627383
5.54999999999999,-0.142696947789674
5.54999999999999,-0.142696947789674
5.54999999999999,-0.142696947789674
5.56249999999999,0.352258373147802
5.56874999999999,0.599674071956255
5.59615384615383,1.68290859295267
5.59999999999999,1.83461812014906
5.57499999999999,0.846997946844161
5.59999999999999,1.83461812014906
5.59999999999999,1.83461812014906
5.59999999999999,1.83461812014906
5.61249999999999,2.32689383327681
5.61874999999999,2.57251607072478
5.64615384615383,3.64432553028471
5.64999999999999,3.79396860877506
5.62499999999999,2.81774439667592
5.64999999999999,3.79396860877506
5.64999999999999,3.79396860877506
5.64999999999999,3.79396860877506
5.66249999999999,4.2787443506643
5.66874999999999,4.52016799397935
5.69615384615383,5.57005723464582
5.69999999999999,5.71616855951323
5.67499999999999,4.76089949540247
5.69999999999999,5.71616855951323
5.69999999999999,5.71616855951323
5.69999999999999,5.71616855951323
5.71249999999999,6.18869740644805
5.71874999999999,6.42355843548857
5.74615384615383,7.44124694257223
5.74999999999999,7.58239579182865
5.72499999999999,6.65743586969481
5.74999999999999,7.58239579182865
5.74999999999999,7.58239579182865
5.74999999999999,7.58239579182865
5.76249999999999,8.03805074167981
5.76874999999999,8.26404939741837
5.79615384615383,9.23957196578994
5.79999999999999,9.37437621000502
5.77499999999999,8.48878263674034
5.79999999999999,9.37437621000502
5.79999999999999,9.37437621000502
5.79999999999999,9.37437621000502
5.81249999999999,9.8086954898314
5.81874999999999,10.0236187935935
5.84615384615383,10.9474231069653
5.84999999999999,11.0745627430767
5.82499999999999,10.2370072503134
5.84999999999999,11.0745627430767
5.84999999999999,11.0745627430767
5.84999999999999,11.0745627430767
5.86249999999999,11.4832934988026
5.86874999999999,11.6850369217526
5.89615384615383,12.5480770889525
5.89999999999999,12.6663071657348
5.87499999999999,11.8849910962556
5.89999999999999,12.6663071657348
5.89999999999999,12.6663071657348
5.89999999999999,12.6663071657348
5.91249999999999,13.0454471060942
5.91874999999999,13.2320351767796
5.94615384615383,14.0258603091114
5.94999999999999,14.1340231177378
5.92499999999999,13.4165971179329
5.94999999999999,14.1340231177378
5.94999999999999,14.1340231177378
5.94999999999999,14.1340231177378
5.96249999999999,14.4798597047075
5.96874999999999,14.6494653528743
5.99615384615383,15.3663023152132
5.99999999999999,15.4633387255395
5.97499999999999,14.816827830283
5.99999999999999,15.4633387255395
5.99999999999999,15.4633387255395
5.99999999999999,15.4633387255395
6.01249999999999,15.7724855275086
6.01874999999999,15.9234479747721
6.04615384615383,16.5562775000984
6.04999999999999,16.6412373316645
6.02499999999999,16.0719721751776
6.04999999999999,16.6412373316645
6.04999999999999,16.6412373316645
6.04999999999999,16.6412373316645
