"Time","Observation"
0,15
0,15
0.0125,14.9954064844679
0.01875,14.9896652494633
0.0461538461538462,14.9374163485874
0.05,14.9265600053953
0.025,14.9816287512561
0.05,14.9265600053953
0.05,14.9265600053953
0.05,14.9265600053953
0.0625,14.8853027206314
0.06875,14.8612534871675
0.0961538461538462,14.7290004361758
0.1,14.7069591459554
0.075,14.8349286533012
0.1,14.7069591459554
0.1,14.7069591459554
0.1,14.7069591459554
0.1125,14.6294420832625
0.11875,14.587320341416
0.146153846153846,14.3763581620889
0.15,14.3433477531381
0.125,14.5429649446448
0.15,14.3433477531381
0.15,14.3433477531381
0.15,14.3433477531381
0.1625,14.2303299595383
0.16875,14.1705481653751
0.196153846153846,13.8829425992206
0.2,13.8392863094401
0.175,14.1085965337123
0.2,13.8392863094401
0.2,13.8392863094401
0.2,13.8392863094401
0.2125,13.6918744550871
0.21875,13.6150179918926
0.246153846153846,13.2535852724078
0.25,13.1997105841557
0.225,13.5360767556709
0.25,13.1997105841557
0.25,13.1997105841557
0.25,13.1997105841557
0.2625,13.0193481258212
0.26875,12.9261695720278
0.296153846153846,12.4944488481417
0.3,12.4308833023267
0.275,12.8310117237754
0.3,12.4308833023267
0.3,12.4308833023267
0.3,12.4308833023267
0.3125,12.219336349073
0.31875,12.1107481090123
0.346153846153846,11.6129667897427
0.35,11.5403328201438
0.325,12.000305434311
0.35,11.5403328201438
0.35,11.5403328201438
0.35,11.5403328201438
0.3625,11.2996728395849
0.36875,11.1767382092255
0.396153846153846,10.6177705688926
0.4,10.5367794072877
0.375,11.0520921626664
0.4,10.5367794072877
0.4,10.5367794072877
0.4,10.5367794072877
0.4125,10.2693629417801
0.41875,10.1332856969341
0.446153846153846,9.51860514626998
0.45,9.43004985805524
0.425,9.99565681251552
0.45,9.43004985805524
0.45,9.43004985805524
0.45,9.43004985805524
0.4625,9.13849544943696
0.46875,8.99060805838797
0.496153846153846,8.32623354890247
0.5,8.23098126739642
0.475,8.84134399804704
0.5,8.23098126739642
0.5,8.23098126739642
0.5,8.23098126739642
0.5125,7.91814381622684
0.51875,7.75989439220162
0.546153846153846,7.05233147861374
0.55,6.95131491408836
0.525,7.60045674950988
0.55,6.95131491408836
0.55,6.95131491408836
0.55,6.95131491408836
0.5625,6.6202577244643
0.56875,6.45319584570906
0.596153846153846,5.70937298355964
0.6,5.60358129014211
0.575,6.28514583394904
0.6,5.60358129014211
0.6,5.60358129014211
0.6,5.60358129014211
0.6125,5.25754607382621
0.61875,5.08330761013755
0.646153846153846,4.31050831235767
0.65,4.20097740223383
0.625,4.90829077490351
0.65,4.20097740223383
0.65,4.20097740223383
0.65,4.20097740223383
0.6625,3.84335253581532
0.66875,3.66364363010434
0.696153846153846,2.86943514686194
0.7,2.75723754662493
0.675,3.48337373612099
0.7,2.75723754662493
0.7,2.75723754662493
0.7,2.75723754662493
0.7125,2.39152489253852
0.71875,2.20810525428065
0.746153846153846,1.40026447447232
0.75,1.28649882294294
0.725,2.0243475042202
0.75,1.28649882294294
0.75,1.28649882294294
0.75,1.28649882294294
0.7625,0.91627943923437
0.76875,0.730945113395497
0.796153846153846,-0.082617586644027
0.8,-0.196837296287836
0.775,0.545498863014347
0.8,-0.196837296287836
0.8,-0.196837296287836
0.8,-0.196837296287836
0.8125,-0.567938221679624
0.81875,-0.753372441514212
0.846153846153846,-1.56469065641139
0.85,-1.67824598485496
0.825,-0.938691302665729
0.85,-1.67824598485496
0.85,-1.67824598485496
0.85,-1.67824598485496
0.8625,-2.04659463193548
0.86875,-2.23031297401856
0.896153846153846,-3.03144227639676
0.9,-3.14322128994566
0.875,-2.41368980378537
0.9,-3.14322128994566
0.9,-3.14322128994566
0.9,-3.14322128994566
0.9125,-3.50521078902769
0.91875,-3.68541428348574
0.946153846153846,-4.46851001579238
0.95,-4.57741817442635
0.925,-3.86505345608268
0.95,-4.57741817442635
0.95,-4.57741817442635
0.95,-4.57741817442635
0.9625,-4.92950392459527
0.96875,-5.1044280189402
0.996153846153846,-5.86182210832786
1,-5.96679298343591
0.975,-5.27857050771842
1,-5.96679298343591
1,-5.96679298343591
1,-5.96679298343591
1.0125,-6.30552736127935
1.01875,-6.47345919890516
1.04615384615385,-7.19773524299541
1.05,-7.29774095984398
1.025,-6.64039980073982
1.05,-7.29774095984398
1.05,-7.29774095984398
1.05,-7.29774095984398
1.0625,-7.61980707857778
1.06875,-7.77910227105125
1.09615384615385,-8.46316815934137
1.1,-8.55722946202303
1.075,-7.93720630368927
1.1,-8.55722946202303
1.1,-8.55722946202303
1.1,-8.55722946202303
1.1125,-8.85947365044422
1.11875,-9.00857237935524
1.14615384615385,-9.6457297391592
1.15,-9.73292557946576
1.125,-9.15629168822278
1.15,-9.73292557946576
1.15,-9.73292557946576
1.15,-9.73292557946576
1.1625,-10.0123882626987
1.16875,-10.1498305534011
1.19615384615385,-10.73384034031
1.2,-10.8133168966359
1.175,-10.2857186711319
1.2,-10.8133168966359
1.2,-10.8133168966359
1.2,-10.8133168966359
1.2125,-11.0672615762875
1.21875,-11.1917015939695
1.24615384615385,-11.7168451845701
1.25,-11.787824222533
1.225,-11.3144279042126
1.25,-11.787824222533
1.25,-11.787824222533
1.25,-11.787824222533
1.2625,-12.0137642724827
1.26875,-12.1239835005807
1.29615384615385,-12.5851186892116
1.3,-12.6469051821228
1.275,-12.2323462673945
1.3,-12.6469051821228
1.3,-12.6469051821228
1.3,-12.6469051821228
1.3125,-12.8426281975641
1.31875,-12.9375473694758
1.34615384615385,-13.3301587207017
1.35,-13.382147655267
